SL_NO,ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER_Z,GYROSCOPE_X,GYROSCOPE_Y,GYROSCOPE_Z,MAGNETIC_FIELD_X,MAGNETIC_FIELD_Y,MAGNETIC_FIELD_Z,PROXIMITY,LIGHT,TIME,CONTEXT
83,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-51.80625,-28.406252,-14.718751,0,8.283133,13:36:52,INDOOR
84,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-51.975002,-28.331251,-14.887501,0,8.283133,13:36:52,INDOOR
85,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-51.99375,-28.25625,-14.906251,0,4.518072,13:36:52,INDOOR
86,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-51.600002,-28.143751,-14.887501,0,250.75302,13:36:52,INDOOR
87,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-51.375004,-27.862501,-14.868751,0,25.60241,13:36:52,INDOOR
88,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-51.093754,-27.393751,-14.887501,0,49.698795,13:36:52,INDOOR
89,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-50.86875,-26.906252,-14.925,0,35.391567,13:36:52,INDOOR
90,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-50.60625,-26.456251,-15.01875,0,16.566265,13:36:53,INDOOR
91,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-50.04375,-25.931252,-14.981251,0,11.295181,13:36:53,INDOOR
92,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-49.893753,-25.781252,-15.000001,0,40.66265,13:36:53,INDOOR
93,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-49.312504,-25.312502,-15.093751,0,3.7650604,13:36:53,INDOOR
94,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-48.91875,-24.69375,-15.281251,0,2.259036,13:36:53,INDOOR
95,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-48.6375,-24.4125,-15.450001,0,15.813253,13:36:53,INDOOR
96,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-48.43125,-23.79375,-15.76875,0,24.849398,13:36:53,INDOOR
97,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-48.24375,-23.475,-15.95625,0,24.849398,13:36:53,INDOOR
98,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-48.112503,-23.15625,-16.275002,0,24.849398,13:36:53,INDOOR
99,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-48.131252,-22.931252,-16.85625,5,24.849398,13:36:53,INDOOR
100,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-48.45,-22.706251,-17.56875,5,24.849398,13:36:53,INDOOR
101,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-49.0125,-22.7625,-18.4125,5,30.120483,13:36:53,INDOOR
102,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-49.10625,-23.081251,-19.10625,5,30.120483,13:36:53,INDOOR
103,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-49.031254,-23.212502,-19.78125,5,30.120483,13:36:53,INDOOR
104,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-49.406254,-23.175001,-20.362501,5,30.120483,13:36:53,INDOOR
105,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-49.425003,-23.23125,-20.868752,5,30.120483,13:36:53,INDOOR
106,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-48.843754,-23.175001,-21.50625,5,30.120483,13:36:53,INDOOR
107,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-48.412502,-22.706251,-22.087502,5,30.873495,13:36:53,INDOOR
108,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-47.775,-22.1625,-22.837502,5,30.873495,13:36:53,INDOOR
109,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-47.175003,-21.54375,-23.625,5,30.873495,13:36:53,INDOOR
110,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-46.66875,-20.925001,-24.6,5,30.873495,13:36:53,INDOOR
111,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-46.0125,-20.25,-25.44375,5,30.873495,13:36:53,INDOOR
112,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-46.631252,-19.725,-26.56875,5,30.120483,13:36:53,INDOOR
113,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-46.96875,-19.425001,-27.73125,5,30.120483,13:36:53,INDOOR
114,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-45.6375,-19.29375,-28.687502,5,30.120483,13:36:53,INDOOR
115,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-45.393753,-18.862501,-29.831251,5,30.120483,13:36:53,INDOOR
116,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-45.825,-18.09375,-30.843752,5,30.120483,13:36:53,INDOOR
117,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-45.46875,-17.625,-31.743752,5,30.120483,13:36:53,INDOOR
118,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-45.975002,-17.212502,-32.775,5,30.120483,13:36:53,INDOOR
119,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-46.537502,-17.04375,-33.7125,5,30.120483,13:36:53,INDOOR
120,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-46.85625,-17.15625,-34.275,5,30.120483,13:36:53,INDOOR
121,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-47.081253,-17.306252,-34.93125,5,30.120483,13:36:53,INDOOR
122,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-46.537502,-17.268751,-35.41875,5,30.120483,13:36:53,INDOOR
123,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-46.8375,-17.00625,-35.86875,5,30.120483,13:36:53,INDOOR
124,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-48.562504,-16.893751,-36.487503,5,30.120483,13:36:53,INDOOR
125,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-48.787502,-17.268751,-37.068752,5,30.120483,13:36:53,INDOOR
126,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-47.775,-18.0375,-37.6875,5,30.120483,13:36:53,INDOOR
127,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-48.16875,-18.5625,-38.475002,5,31.626507,13:36:53,INDOOR
128,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-48.600002,-19.1625,-39.206253,5,31.626507,13:36:53,INDOOR
129,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-47.4375,-19.743752,-39.75,5,31.626507,13:36:53,INDOOR
130,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-46.125,-19.59375,-40.3875,5,31.626507,13:36:53,INDOOR
131,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-45.2625,-19.143751,-41.175003,5,31.626507,13:36:54,INDOOR
132,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-44.60625,-19.0125,-42.018753,5,31.626507,13:36:54,INDOOR
133,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-43.987503,-18.768751,-43.050003,5,31.626507,13:36:54,INDOOR
134,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-43.425003,-18.243752,-44.193752,5,31.626507,13:36:54,INDOOR
135,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-43.66875,-17.737501,-45.2625,5,31.626507,13:36:54,INDOOR
136,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-45.112503,-17.85,-46.331253,5,31.626507,13:36:54,INDOOR
137,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-44.362503,-18.45,-46.818752,5,31.626507,13:36:54,INDOOR
138,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-44.006252,-18.618752,-47.4375,5,31.626507,13:36:54,INDOOR
139,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-46.03125,-18.375,-48.24375,5,31.626507,13:36:54,INDOOR
140,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-47.79375,-18.768751,-48.750004,5,31.626507,13:36:54,INDOOR
141,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-48.975002,-19.143751,-48.99375,5,31.626507,13:36:54,INDOOR
142,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-50.343754,-19.0125,-49.125004,5,31.626507,13:36:54,INDOOR
143,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-51.412502,-19.087502,-48.9,5,31.626507,13:36:54,INDOOR
144,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-52.031254,-19.518751,-48.375004,5,31.626507,13:36:54,INDOOR
145,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-52.443752,-20.025002,-47.381252,5,31.626507,13:36:54,INDOOR
146,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-52.74375,-20.2875,-46.237503,5,36.89759,13:36:54,INDOOR
147,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-54.43125,-20.56875,-45.05625,5,36.89759,13:36:54,INDOOR
148,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-54.600002,-21.225,-43.95,5,36.89759,13:36:54,INDOOR
149,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-53.100002,-22.331251,-42.54375,5,36.89759,13:36:54,INDOOR
150,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-52.875004,-23.325,-41.60625,5,36.89759,13:36:54,INDOOR
151,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-52.93125,-25.050001,-40.612503,5,36.89759,13:36:54,INDOOR
152,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-52.818752,-26.718752,-39.65625,5,36.89759,13:36:54,INDOOR
153,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-52.256252,-27.937502,-39.05625,5,36.89759,13:36:54,INDOOR
154,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-51.675003,-28.706251,-38.53125,5,36.89759,13:36:54,INDOOR
155,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-51.15,-29.19375,-38.49375,5,36.89759,13:36:54,INDOOR
156,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-50.287502,-29.437502,-38.79375,5,36.89759,13:36:54,INDOOR
157,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-49.10625,-29.437502,-39.24375,5,36.89759,13:36:54,INDOOR
158,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-48.600002,-29.456251,-39.600002,5,36.89759,13:36:54,INDOOR
159,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-48.43125,-29.456251,-40.050003,5,36.89759,13:36:54,INDOOR
160,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-48.15,-29.175001,-40.518753,5,36.89759,13:36:54,INDOOR
161,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-48.99375,-28.425001,-41.11875,5,36.89759,13:36:54,INDOOR
162,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-49.425003,-28.48125,-41.643753,5,36.89759,13:36:54,INDOOR
163,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-50.362503,-28.612501,-42,5,36.89759,13:36:54,INDOOR
164,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-52.0125,-28.462502,-42.600002,5,36.89759,13:36:54,INDOOR
165,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-53.5875,-28.5375,-43.125,5,36.89759,13:36:54,INDOOR
166,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-55.55625,-28.706251,-43.6875,5,36.89759,13:36:54,INDOOR
167,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-58.068752,-28.81875,-44.287502,5,36.89759,13:36:54,INDOOR
168,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-60.581253,-28.968752,-44.831253,5,36.89759,13:36:54,INDOOR
169,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-63.412502,-28.875002,-45.28125,5,36.89759,13:36:54,INDOOR
170,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-65.49375,-28.9125,-45.54375,5,36.89759,13:36:54,INDOOR
171,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-65.71875,-29.325,-45.65625,5,36.89759,13:36:54,INDOOR
172,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-65.775,-28.987501,-45.73125,5,36.89759,13:36:54,INDOOR
173,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-66.80625,-28.331251,-45.91875,5,36.89759,13:36:54,INDOOR
174,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-67.256256,-28.406252,-45.787502,5,36.89759,13:36:54,INDOOR
175,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-67.668755,-28.25625,-45.7125,5,36.89759,13:36:54,INDOOR
176,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-68.30625,-28.0125,-45.6375,5,39.156628,13:36:54,INDOOR
177,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-68.850006,-27.806252,-45.61875,5,39.156628,13:36:54,INDOOR
178,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-69.09375,-27.375002,-45.5625,5,39.156628,13:36:54,INDOOR
179,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-69.15,-26.831251,-45.525,5,39.156628,13:36:54,INDOOR
180,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-69.24375,-26.625002,-45.675003,5,39.156628,13:36:54,INDOOR
181,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-69.43125,-26.56875,-45.75,5,39.156628,13:36:54,INDOOR
182,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-70.05,-26.156252,-45.73125,5,39.156628,13:36:54,INDOOR
183,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-69.80625,-26.062502,-45.600002,5,39.156628,13:36:54,INDOOR
184,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-69.543755,-25.66875,-45.7125,5,39.156628,13:36:54,INDOOR
185,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-69.24375,-25.275002,-45.881252,5,39.156628,13:36:54,INDOOR
186,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-68.756256,-24.768751,-46.0875,5,39.156628,13:36:54,INDOOR
187,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-68.193756,-24.13125,-46.275,5,39.156628,13:36:54,INDOOR
188,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-67.725006,-23.5125,-46.612503,5,39.156628,13:36:54,INDOOR
189,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-67.293755,-22.85625,-46.95,5,39.156628,13:36:54,INDOOR
190,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-66.84375,-21.993752,-47.25,5,39.156628,13:36:54,INDOOR
191,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-66.75,-20.681252,-47.53125,5,39.156628,13:36:54,INDOOR
192,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-66.356255,-19.66875,-47.775,5,39.156628,13:36:54,INDOOR
193,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-65.9625,-18.9375,-48.112503,5,39.156628,13:36:54,INDOOR
194,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-65.756256,-18.0375,-48.43125,5,39.156628,13:36:54,INDOOR
195,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-65.606255,-17.081251,-48.600002,5,39.156628,13:36:54,INDOOR
196,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-65.325005,-16.10625,-48.656254,5,39.156628,13:36:54,INDOOR
197,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-65.08125,-15.20625,-48.6375,5,39.156628,13:36:54,INDOOR
198,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-64.950005,-14.475,-48.600002,5,39.156628,13:36:54,INDOOR
199,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-64.8375,-14.00625,-48.54375,5,39.156628,13:36:54,INDOOR
200,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-64.875,-13.687501,-48.487503,5,39.156628,13:36:54,INDOOR
201,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-65.30625,-13.556251,-48.562504,5,39.156628,13:36:54,INDOOR
202,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-66.168755,-13.51875,-48.73125,5,39.156628,13:36:54,INDOOR
203,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-67.106255,-13.575001,-48.881252,5,39.156628,13:36:54,INDOOR
204,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-67.9875,-13.8,-48.787502,5,39.156628,13:36:54,INDOOR
205,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-68.7375,-14.00625,-48.7125,5,39.156628,13:36:54,INDOOR
206,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-69.412506,-14.212501,-48.656254,5,39.156628,13:36:54,INDOOR
207,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-70.012505,-14.418751,-48.562504,5,39.156628,13:36:54,INDOOR
208,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-70.59375,-14.531251,-48.300003,5,39.156628,13:36:54,INDOOR
209,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-71.025,-14.418751,-48,5,39.156628,13:36:54,INDOOR
210,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-71.25,-14.00625,-47.0625,5,39.156628,13:36:54,INDOOR
211,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-69.9375,-12.937501,-44.30625,5,40.66265,13:36:54,INDOOR
212,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-63.487503,-11.3625,-40.537502,5,40.66265,13:36:54,INDOOR
213,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-54.693752,-10.181251,-38.60625,5,40.66265,13:36:54,INDOOR
214,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-45.787502,-8.71875,-37.0875,5,40.66265,13:36:54,INDOOR
215,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-36.693752,-6.8625,-35.550003,5,40.66265,13:36:54,INDOOR
216,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-27.4125,-4.6687503,-33.84375,5,40.66265,13:36:54,INDOOR
217,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-18.075,-2.1937501,-32.006252,5,40.66265,13:36:54,INDOOR
218,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,-8.56875,0.31875002,-30.056252,5,40.66265,13:36:54,INDOOR
219,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,0.975,2.8875,-27.956251,5,40.66265,13:36:54,INDOOR
220,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,10.44375,5.26875,-26.475,5,40.66265,13:36:54,INDOOR
221,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,18.393751,7.0875,-26.812502,5,40.66265,13:36:54,INDOOR
222,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,21.35625,8.493751,-28.143751,5,40.66265,13:36:54,INDOOR
223,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,22.087502,10.33125,-27.6375,5,40.66265,13:36:54,INDOOR
224,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,22.837502,11.90625,-26.75625,5,40.66265,13:36:54,INDOOR
225,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,23.550001,13.05,-25.706251,5,40.66265,13:36:54,INDOOR
226,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,24.018751,13.8,-24.862501,5,40.66265,13:36:54,INDOOR
227,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,24.375002,14.2875,-24.281252,5,40.66265,13:36:54,INDOOR
228,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,24.54375,14.625001,-23.98125,5,40.66265,13:36:54,INDOOR
229,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,24.6375,14.775001,-23.90625,5,40.66265,13:36:54,INDOOR
230,-4.8970504,6.543,-4.72305,-1.0533875,-0.536525,-1.4837625,24.618752,14.793751,-23.925001,5,40.66265,13:36:54,INDOOR
231,-4.8970504,6.543,-4.72305,-1.013925,-0.492525,-1.4837625,24.50625,14.75625,-24.075,5,40.66265,13:36:54,INDOOR
232,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,24.375002,14.512501,-24.300001,5,40.66265,13:36:54,INDOOR
233,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,24.16875,14.231251,-24.6,5,40.66265,13:36:54,INDOOR
234,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,23.90625,13.762501,-25.031252,5,40.66265,13:36:54,INDOOR
235,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,23.5125,13.106251,-25.706251,5,40.66265,13:36:54,INDOOR
236,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,23.0625,12.20625,-26.493752,5,40.66265,13:36:54,INDOOR
237,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,22.5375,11.15625,-27.4125,5,40.66265,13:36:54,INDOOR
238,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,22.06875,10.06875,-28.06875,5,40.66265,13:36:54,INDOOR
239,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,21.65625,9.0375,-28.7625,5,40.66265,13:36:54,INDOOR
240,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,21.431252,8.025001,-29.2875,5,40.66265,13:36:54,INDOOR
241,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,21.337502,7.2375,-29.625002,5,40.66265,13:36:54,INDOOR
242,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,21.31875,6.7875004,-29.775002,5,40.66265,13:36:54,INDOOR
243,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,21.375,6.3750005,-29.868752,5,40.66265,13:36:54,INDOOR
244,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,21.46875,6.2250004,-29.831251,5,40.66265,13:36:54,INDOOR
245,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,21.618752,6.2625003,-29.75625,5,40.66265,13:36:54,INDOOR
246,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,21.862501,6.5437503,-29.587502,5,40.66265,13:36:54,INDOOR
247,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,22.1625,7.0125003,-29.156252,5,40.66265,13:36:54,INDOOR
248,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,22.5375,7.4437504,-28.81875,5,45.933735,13:36:54,INDOOR
249,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,22.875,7.9875,-28.368752,5,45.933735,13:36:54,INDOOR
250,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,23.15625,8.793751,-27.862501,5,45.933735,13:36:54,INDOOR
251,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,23.306252,9.01875,-27.73125,5,45.933735,13:36:54,INDOOR
252,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,23.4375,9.356251,-27.581251,5,45.933735,13:36:54,INDOOR
253,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,23.475,9.525001,-27.468752,5,45.933735,13:36:54,INDOOR
254,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,23.5125,9.65625,-27.375002,5,45.933735,13:36:54,INDOOR
255,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,23.53125,9.69375,-27.281252,5,45.933735,13:36:54,INDOOR
256,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,23.5125,9.69375,-27.243752,5,45.933735,13:36:54,INDOOR
257,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,23.475,9.618751,-27.31875,5,45.933735,13:36:54,INDOOR
258,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,23.268751,9.46875,-27.468752,5,45.933735,13:36:54,INDOOR
259,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,22.875,9.13125,-27.825,5,45.933735,13:36:54,INDOOR
260,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,22.29375,8.493751,-28.406252,5,45.933735,13:36:54,INDOOR
261,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,21.525002,7.4625,-28.987501,5,45.933735,13:36:54,INDOOR
262,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,20.625,5.925,-29.625002,5,45.933735,13:36:54,INDOOR
263,-4.8970504,6.543,-4.72305,-0.9703375,-0.492525,-1.4636875,19.7625,3.91875,-30.206251,5,45.933735,13:36:54,INDOOR
264,-4.8970504,6.543,-4.72305,-0.903925,-0.4015,-1.4438875,19.3875,2.60625,-30.018751,5,45.933735,13:36:54,INDOOR
265,-4.8970504,6.543,-4.72305,-0.903925,-0.4015,-1.4438875,17.41875,1.9125,-26.962502,5,45.933735,13:36:54,INDOOR
266,-4.8970504,6.543,-4.72305,-0.903925,-0.4015,-1.4438875,12.618751,1.8000001,-21.431252,5,45.933735,13:36:54,INDOOR
